,run,agentID,other,other_thief,other_suspect,other_cs,other_alib
31,16,3,1,0,0,0,0
32,16,3,2,0,0,0,0
33,16,3,3,0,0,0,0
34,16,3,4,0,0,0,0
35,16,3,5,0,0,0,0
36,16,3,6,0,0,0,0
37,16,3,7,0,0,0,0
38,16,3,8,0,0,0,0
39,16,3,9,0,0,0,0
40,16,4,0,1,1,0,0
41,16,4,1,0,0,0,0
42,16,4,2,0,0,0,0
43,16,4,3,0,0,0,0
44,16,4,4,0,0,0,0
45,16,4,5,0,0,0,0
46,16,4,6,0,0,0,0
47,16,4,7,0,0,0,0
48,16,4,8,0,0,0,0
49,16,4,9,0,0,0,0
50,16,5,0,1,1,0,0
51,16,5,1,0,0,0,0
52,16,5,2,0,0,0,0
53,16,5,3,0,0,0,0
54,16,5,4,0,0,0,0
55,16,5,5,0,0,0,0
56,16,5,6,0,0,0,0
57,16,5,7,0,0,0,0
58,16,5,8,0,0,0,0
59,16,5,9,0,0,0,0
60,16,6,0,1,1,0,0
61,16,6,1,0,0,0,0
62,16,6,2,0,0,0,0
63,16,6,3,0,0,0,0
64,16,6,4,0,0,0,0
65,16,6,5,0,0,0,0
66,16,6,6,0,0,0,0
67,16,6,7,0,0,0,0
68,16,6,8,0,0,0,0
69,16,6,9,0,0,0,0
70,16,7,0,1,1,0,0
71,16,7,1,0,0,0,0
72,16,7,2,0,0,0,0
73,16,7,3,0,0,0,0
74,16,7,4,0,0,0,0
75,16,7,5,0,0,0,0
76,16,7,6,0,0,0,0
77,16,7,7,0,0,0,0
78,16,7,8,0,0,0,0
79,16,7,9,0,0,0,0
80,16,8,0,1,1,0,0
81,16,8,1,0,0,0,0
82,16,8,2,0,0,0,0
83,16,8,3,0,0,0,0
84,16,8,4,0,0,0,0
85,16,8,5,0,0,0,0
86,16,8,6,0,0,0,0
87,16,8,7,0,0,0,0
88,16,8,8,0,0,0,0
89,16,8,9,0,0,0,0
90,16,9,0,1,1,0,0
91,16,9,1,0,0,0,0
92,16,9,2,0,0,0,0
93,16,9,3,0,0,0,0
94,16,9,4,0,0,0,0
95,16,9,5,0,0,0,0
96,16,9,6,0,0,0,0
97,16,9,7,0,0,0,0
98,16,9,8,0,0,0,0
99,16,9,9,0,0,0,0
0,17,0,0,1,1,0,0
1,17,0,1,0,0,0,0
2,17,0,2,0,0,0,0
3,17,0,3,0,0,0,0
4,17,0,4,0,0,0,0
5,17,0,5,0,0,0,0
6,17,0,6,0,0,0,0
7,17,0,7,0,0,0,0
8,17,0,8,0,0,0,0
9,17,0,9,0,0,0,0
10,17,1,0,1,1,0,0
11,17,1,1,0,0,0,0
12,17,1,2,0,0,0,0
13,17,1,3,0,0,1,0
14,17,1,4,0,0,0,0
15,17,1,5,0,0,0,0
16,17,1,6,0,0,1,0
17,17,1,7,0,0,0,0
18,17,1,8,0,0,0,0
19,17,1,9,0,0,0,0
20,17,2,0,1,1,0,0
21,17,2,1,0,0,0,0
22,17,2,2,0,0,0,0
23,17,2,3,0,0,0,0
24,17,2,4,0,0,0,0
25,17,2,5,0,0,0,0
26,17,2,6,0,0,0,0
27,17,2,7,0,0,0,0
28,17,2,8,0,0,0,0
29,17,2,9,0,0,0,0
30,17,3,0,1,1,0,0
31,17,3,1,0,0,0,0
32,17,3,2,0,0,0,0
33,17,3,3,0,0,0,0
34,17,3,4,0,0,0,0
35,17,3,5,0,0,0,0
36,17,3,6,0,0,0,0
37,17,3,7,0,0,0,0
38,17,3,8,0,0,0,0
39,17,3,9,0,0,0,0
40,17,4,0,1,1,0,0
41,17,4,1,0,0,0,0
42,17,4,2,0,0,0,0
43,17,4,3,0,0,0,0
44,17,4,4,0,0,0,0
45,17,4,5,0,0,0,0
46,17,4,6,0,0,0,0
47,17,4,7,0,0,0,0
48,17,4,8,0,0,0,0
49,17,4,9,0,0,0,0
50,17,5,0,1,1,0,0
51,17,5,1,0,0,0,0
52,17,5,2,0,0,0,0
53,17,5,3,0,0,0,0
54,17,5,4,0,0,0,0
55,17,5,5,0,0,0,0
56,17,5,6,0,0,0,0
57,17,5,7,0,0,0,0
58,17,5,8,0,0,0,0
59,17,5,9,0,0,0,0
60,17,6,0,1,1,0,0
61,17,6,1,0,0,0,0
62,17,6,2,0,0,0,0
63,17,6,3,0,0,0,0
64,17,6,4,0,0,0,0
65,17,6,5,0,0,0,0
66,17,6,6,0,0,0,0
67,17,6,7,0,0,0,0
68,17,6,8,0,0,0,0
69,17,6,9,0,0,0,0
70,17,7,0,1,1,0,0
71,17,7,1,0,0,0,1
72,17,7,2,0,0,0,0
73,17,7,3,0,0,1,0
74,17,7,4,0,0,0,0
75,17,7,5,0,0,0,0
76,17,7,6,0,0,1,0
77,17,7,7,0,0,0,0
78,17,7,8,0,0,0,0
79,17,7,9,0,0,0,0
80,17,8,0,1,1,0,0
81,17,8,1,0,0,0,0
82,17,8,2,0,0,0,0
83,17,8,3,0,0,0,0
84,17,8,4,0,0,0,0
85,17,8,5,0,0,0,0
86,17,8,6,0,0,0,0
87,17,8,7,0,0,0,0
88,17,8,8,0,0,0,0
89,17,8,9,0,0,0,0
90,17,9,0,1,1,0,0
91,17,9,1,0,0,0,0
92,17,9,2,0,0,0,0
93,17,9,3,0,0,0,0
94,17,9,4,0,0,0,0
95,17,9,5,0,0,0,0
96,17,9,6,0,0,0,0
97,17,9,7,0,0,0,0
98,17,9,8,0,0,0,0
99,17,9,9,0,0,0,0
0,18,0,0,1,1,0,0
1,18,0,1,0,0,0,1
2,18,0,2,0,0,0,0
3,18,0,3,0,0,0,0
4,18,0,4,0,0,0,0
5,18,0,5,0,0,1,0
6,18,0,6,0,0,0,1
7,18,0,7,0,0,0,0
8,18,0,8,0,0,0,0
9,18,0,9,0,0,0,0
10,18,1,0,1,1,1,1
11,18,1,1,0,0,0,0
12,18,1,2,0,0,0,0
13,18,1,3,0,0,0,0
14,18,1,4,0,0,0,0
15,18,1,5,0,0,1,0
16,18,1,6,0,0,1,1
17,18,1,7,0,0,0,0
18,18,1,8,0,0,0,0
19,18,1,9,0,0,0,0
20,18,2,0,1,1,1,1
21,18,2,1,0,0,0,0
22,18,2,2,0,0,0,0
23,18,2,3,0,0,0,0
24,18,2,4,0,0,0,0
25,18,2,5,0,0,1,0
26,18,2,6,0,0,0,0
27,18,2,7,0,0,0,0
28,18,2,8,0,0,0,0
29,18,2,9,0,0,0,0
30,18,3,0,1,1,0,0
31,18,3,1,0,0,0,0
32,18,3,2,0,0,0,0
33,18,3,3,0,0,0,0
34,18,3,4,0,0,0,0
35,18,3,5,0,0,0,0
36,18,3,6,0,0,0,0
37,18,3,7,0,0,0,0
38,18,3,8,0,0,0,0
39,18,3,9,0,0,0,0
40,18,4,0,1,1,0,0
41,18,4,1,0,0,0,0
42,18,4,2,0,0,0,0
43,18,4,3,0,0,0,0
44,18,4,4,0,0,0,0
45,18,4,5,0,0,0,0
46,18,4,6,0,0,0,0
47,18,4,7,0,0,0,0
48,18,4,8,0,0,0,0
49,18,4,9,0,0,0,0
50,18,5,0,1,1,0,0
51,18,5,1,0,0,0,0
52,18,5,2,0,0,0,0
53,18,5,3,0,0,0,0
54,18,5,4,0,0,0,0
55,18,5,5,0,0,0,0
56,18,5,6,0,0,0,0
57,18,5,7,0,0,0,0
58,18,5,8,0,0,0,0
59,18,5,9,0,0,0,0
60,18,6,0,1,1,0,0
61,18,6,1,0,0,0,0
62,18,6,2,0,0,0,0
63,18,6,3,0,0,0,0
64,18,6,4,0,0,0,0
65,18,6,5,0,0,1,0
66,18,6,6,0,0,0,0
67,18,6,7,0,0,0,0
68,18,6,8,0,0,0,0
69,18,6,9,0,0,0,0
70,18,7,0,1,1,0,0
71,18,7,1,0,0,0,0
72,18,7,2,0,0,0,0
73,18,7,3,0,0,0,0
74,18,7,4,0,0,0,0
75,18,7,5,0,0,0,0
76,18,7,6,0,0,0,0
77,18,7,7,0,0,0,0
78,18,7,8,0,0,0,0
79,18,7,9,0,0,0,0
80,18,8,0,1,1,0,0
81,18,8,1,0,0,0,0
82,18,8,2,0,0,0,0
83,18,8,3,0,0,0,0
84,18,8,4,0,0,0,0
85,18,8,5,0,0,0,0
86,18,8,6,0,0,0,0
87,18,8,7,0,0,0,0
88,18,8,8,0,0,0,0
89,18,8,9,0,0,0,0
90,18,9,0,1,1,0,0
91,18,9,1,0,0,0,0
92,18,9,2,0,0,0,0
93,18,9,3,0,0,0,0
94,18,9,4,0,0,0,0
95,18,9,5,0,0,0,0
96,18,9,6,0,0,0,0
97,18,9,7,0,0,0,0
98,18,9,8,0,0,0,0
99,18,9,9,0,0,0,0
0,19,0,0,1,1,0,0
1,19,0,1,0,0,0,0
2,19,0,2,0,0,0,0
3,19,0,3,0,0,0,0
4,19,0,4,0,0,0,0
5,19,0,5,0,0,0,0
6,19,0,6,0,0,0,1
7,19,0,7,0,0,0,0
8,19,0,8,0,0,0,1
9,19,0,9,0,0,1,0
10,19,1,0,1,1,0,0
11,19,1,1,0,0,0,0
12,19,1,2,0,0,0,0
13,19,1,3,0,0,0,0
14,19,1,4,0,0,0,0
15,19,1,5,0,0,0,0
16,19,1,6,0,0,0,0
17,19,1,7,0,0,0,0
18,19,1,8,0,0,0,0
19,19,1,9,0,0,0,0
20,19,2,0,1,1,0,0
21,19,2,1,0,0,0,0
22,19,2,2,0,0,0,0
23,19,2,3,0,0,0,0
24,19,2,4,0,0,0,0
25,19,2,5,0,0,0,0
26,19,2,6,0,0,0,0
27,19,2,7,0,0,0,0
28,19,2,8,0,0,0,0
29,19,2,9,0,0,0,0
30,19,3,0,1,1,0,0
31,19,3,1,0,0,0,0
32,19,3,2,0,0,0,0
33,19,3,3,0,0,0,0
34,19,3,4,0,0,0,0
35,19,3,5,0,0,0,0
36,19,3,6,0,0,0,0
37,19,3,7,0,0,0,0
38,19,3,8,0,0,0,0
39,19,3,9,0,0,0,0
40,19,4,0,1,1,0,0
41,19,4,1,0,0,0,0
42,19,4,2,0,0,0,0
43,19,4,3,0,0,0,0
44,19,4,4,0,0,0,0
45,19,4,5,0,0,0,0
46,19,4,6,0,0,0,0
47,19,4,7,0,0,0,0
48,19,4,8,0,0,0,0
49,19,4,9,0,0,0,0
50,19,5,0,1,1,0,0
51,19,5,1,0,0,0,0
52,19,5,2,0,0,0,0
53,19,5,3,0,0,0,0
54,19,5,4,0,0,0,0
55,19,5,5,0,0,0,0
56,19,5,6,0,0,0,0
57,19,5,7,0,0,0,0
58,19,5,8,0,0,0,0
59,19,5,9,0,0,0,0
60,19,6,0,1,1,0,0
61,19,6,1,0,0,0,0
62,19,6,2,0,0,0,0
63,19,6,3,0,0,0,0
64,19,6,4,0,0,0,0
65,19,6,5,0,0,0,0
66,19,6,6,0,0,0,0
67,19,6,7,0,0,0,0
68,19,6,8,0,0,0,0
69,19,6,9,0,0,0,0
70,19,7,0,1,1,0,0
71,19,7,1,0,0,0,0
72,19,7,2,0,0,0,0
73,19,7,3,0,0,0,0
74,19,7,4,0,0,0,0
75,19,7,5,0,0,0,0
76,19,7,6,0,0,0,0
77,19,7,7,0,0,0,0
78,19,7,8,0,0,0,0
79,19,7,9,0,0,0,0
80,19,8,0,1,1,0,0
81,19,8,1,0,0,0,0
82,19,8,2,0,0,0,0
83,19,8,3,0,0,0,0
84,19,8,4,0,0,0,0
85,19,8,5,0,0,0,0
86,19,8,6,0,0,0,0
87,19,8,7,0,0,0,0
88,19,8,8,0,0,0,0
89,19,8,9,0,0,0,0
90,19,9,0,1,1,0,0
91,19,9,1,0,0,0,0
92,19,9,2,0,0,0,0
93,19,9,3,0,0,0,0
94,19,9,4,0,0,0,0
95,19,9,5,0,0,0,0
96,19,9,6,0,0,0,0
97,19,9,7,0,0,0,0
98,19,9,8,0,0,0,0
99,19,9,9,0,0,0,0
0,20,0,0,1,1,0,0
1,20,0,1,0,0,0,0
2,20,0,2,0,0,0,0
3,20,0,3,0,0,0,0
4,20,0,4,0,0,0,1
5,20,0,5,0,0,0,1
6,20,0,6,0,0,0,0
7,20,0,7,0,0,1,0
8,20,0,8,0,0,0,1
9,20,0,9,0,0,0,0
10,20,1,0,1,1,0,0
11,20,1,1,0,0,0,0
12,20,1,2,0,0,0,0
13,20,1,3,0,0,0,0
14,20,1,4,0,0,0,0
15,20,1,5,0,0,0,0
16,20,1,6,0,0,0,0
17,20,1,7,0,0,0,0
18,20,1,8,0,0,0,0
19,20,1,9,0,0,0,0
20,20,2,0,1,1,0,1
21,20,2,1,0,0,0,0
22,20,2,2,0,0,0,0
23,20,2,3,0,0,0,0
24,20,2,4,0,0,0,0
25,20,2,5,0,0,0,0
26,20,2,6,0,0,0,0
27,20,2,7,0,0,1,0
28,20,2,8,0,0,0,0
29,20,2,9,0,0,0,0
30,20,3,0,1,1,0,0
31,20,3,1,0,0,0,0
32,20,3,2,0,0,0,0
33,20,3,3,0,0,0,0
34,20,3,4,0,0,0,0
35,20,3,5,0,0,0,0
36,20,3,6,0,0,0,0
37,20,3,7,0,0,0,0
38,20,3,8,0,0,0,0
39,20,3,9,0,0,0,0
40,20,4,0,1,1,0,0
41,20,4,1,0,0,0,0
42,20,4,2,0,0,0,0
43,20,4,3,0,0,0,0
44,20,4,4,0,0,0,0
45,20,4,5,0,0,0,0
46,20,4,6,0,0,0,0
47,20,4,7,0,0,0,0
48,20,4,8,0,0,0,0
49,20,4,9,0,0,0,0
50,20,5,0,1,1,0,0
51,20,5,1,0,0,0,0
52,20,5,2,0,0,0,0
53,20,5,3,0,0,0,0
54,20,5,4,0,0,0,0
55,20,5,5,0,0,0,0
56,20,5,6,0,0,0,0
57,20,5,7,0,0,1,0
58,20,5,8,0,0,0,0
59,20,5,9,0,0,0,0
60,20,6,0,1,1,0,0
61,20,6,1,0,0,0,0
62,20,6,2,0,0,0,0
63,20,6,3,0,0,0,0
64,20,6,4,0,0,0,0
65,20,6,5,0,0,0,0
66,20,6,6,0,0,0,0
67,20,6,7,0,0,0,0
68,20,6,8,0,0,0,0
69,20,6,9,0,0,0,0
70,20,7,0,1,1,0,0
71,20,7,1,0,0,0,0
72,20,7,2,0,0,0,0
73,20,7,3,0,0,0,0
74,20,7,4,0,0,0,0
75,20,7,5,0,0,0,0
76,20,7,6,0,0,0,0
77,20,7,7,0,0,0,0
78,20,7,8,0,0,0,0
79,20,7,9,0,0,0,0
80,20,8,0,1,1,0,0
81,20,8,1,0,0,0,0
82,20,8,2,0,0,0,0
83,20,8,3,0,0,0,0
84,20,8,4,0,0,0,0
85,20,8,5,0,0,0,0
86,20,8,6,0,0,0,0
87,20,8,7,0,0,0,0
88,20,8,8,0,0,0,0
89,20,8,9,0,0,0,0
90,20,9,0,1,1,0,0
91,20,9,1,0,0,0,0
92,20,9,2,0,0,0,0
93,20,9,3,0,0,0,0
94,20,9,4,0,0,0,0
95,20,9,5,0,0,0,0
96,20,9,6,0,0,0,0
97,20,9,7,0,0,0,0
98,20,9,8,0,0,0,0
99,20,9,9,0,0,0,0
0,21,0,0,1,1,0,0
1,21,0,1,0,0,0,0
2,21,0,2,0,0,0,0
3,21,0,3,0,0,0,0
4,21,0,4,0,0,1,0
5,21,0,5,0,0,0,0
6,21,0,6,0,0,0,0
7,21,0,7,0,0,0,0
8,21,0,8,0,0,0,0
9,21,0,9,0,0,1,0
10,21,1,0,1,1,0,0
11,21,1,1,0,0,0,0
12,21,1,2,0,0,0,0
13,21,1,3,0,0,0,0
14,21,1,4,0,0,0,0
15,21,1,5,0,0,0,0
16,21,1,6,0,0,0,0
17,21,1,7,0,0,0,0
18,21,1,8,0,0,0,0
19,21,1,9,0,0,0,0
20,21,2,0,1,1,0,0
21,21,2,1,0,0,0,0
22,21,2,2,0,0,0,0
23,21,2,3,0,0,0,0
24,21,2,4,0,0,0,0
25,21,2,5,0,0,0,0
26,21,2,6,0,0,0,0
27,21,2,7,0,0,0,0
28,21,2,8,0,0,0,0
29,21,2,9,0,0,0,0
30,21,3,0,1,1,1,0
31,21,3,1,0,0,0,0
32,21,3,2,0,0,0,1
33,21,3,3,0,0,0,0
34,21,3,4,0,0,0,0
35,21,3,5,0,0,0,0
36,21,3,6,0,0,0,0
37,21,3,7,0,0,0,0
38,21,3,8,0,0,0,0
39,21,3,9,0,0,1,0
40,21,4,0,1,1,1,1
41,21,4,1,0,0,0,0
42,21,4,2,0,0,0,0
43,21,4,3,0,0,0,0
44,21,4,4,0,0,0,0
45,21,4,5,0,0,0,0
46,21,4,6,0,0,0,0
47,21,4,7,0,0,0,0
48,21,4,8,0,0,0,0
49,21,4,9,0,0,1,0
50,21,5,0,1,1,0,0
51,21,5,1,0,0,0,0
52,21,5,2,0,0,0,0
53,21,5,3,0,0,0,0
54,21,5,4,0,0,0,0
55,21,5,5,0,0,0,0
56,21,5,6,0,0,0,0
57,21,5,7,0,0,0,0
58,21,5,8,0,0,0,0
59,21,5,9,0,0,0,0
60,21,6,0,1,1,0,0
61,21,6,1,0,0,0,0
62,21,6,2,0,0,0,0
63,21,6,3,0,0,0,0
64,21,6,4,0,0,0,0
65,21,6,5,0,0,0,0
66,21,6,6,0,0,0,0
67,21,6,7,0,0,0,0
68,21,6,8,0,0,0,0
69,21,6,9,0,0,0,0
70,21,7,0,1,1,0,0
71,21,7,1,0,0,0,0
72,21,7,2,0,0,0,0
73,21,7,3,0,0,0,0
74,21,7,4,0,0,0,0
75,21,7,5,0,0,0,0
76,21,7,6,0,0,0,0
77,21,7,7,0,0,0,0
78,21,7,8,0,0,0,0
79,21,7,9,0,0,0,0
80,21,8,0,1,1,0,0
81,21,8,1,0,0,0,0
82,21,8,2,0,0,0,0
83,21,8,3,0,0,0,0
84,21,8,4,0,0,0,0
85,21,8,5,0,0,0,0
86,21,8,6,0,0,0,0
87,21,8,7,0,0,0,0
88,21,8,8,0,0,0,0
89,21,8,9,0,0,0,0
90,21,9,0,1,1,0,0
91,21,9,1,0,0,0,0
92,21,9,2,0,0,0,0
93,21,9,3,0,0,0,0
94,21,9,4,0,0,0,0
95,21,9,5,0,0,0,0
96,21,9,6,0,0,0,0
97,21,9,7,0,0,0,0
98,21,9,8,0,0,0,0
99,21,9,9,0,0,0,0
0,22,0,0,1,1,0,0
1,22,0,1,0,0,0,0
2,22,0,2,0,0,0,0
3,22,0,3,0,0,1,0
4,22,0,4,0,0,0,0
5,22,0,5,0,0,0,0
6,22,0,6,0,0,0,0
7,22,0,7,0,0,0,0
8,22,0,8,0,0,0,0
9,22,0,9,0,0,0,0
10,22,1,0,1,1,1,0
11,22,1,1,0,0,0,0
12,22,1,2,0,0,0,1
13,22,1,3,0,0,1,0
14,22,1,4,0,0,0,0
15,22,1,5,0,0,0,1
16,22,1,6,0,0,0,0
17,22,1,7,0,0,0,1
18,22,1,8,0,0,0,1
19,22,1,9,0,0,0,1
20,22,2,0,1,1,0,0
21,22,2,1,0,0,0,0
22,22,2,2,0,0,0,0
23,22,2,3,0,0,1,0
24,22,2,4,0,0,0,1
25,22,2,5,0,0,0,0
26,22,2,6,0,0,0,1
27,22,2,7,0,0,0,0
28,22,2,8,0,0,0,0
29,22,2,9,0,0,0,0
30,22,3,0,1,1,0,0
31,22,3,1,0,0,0,0
32,22,3,2,0,0,0,0
33,22,3,3,0,0,0,0
34,22,3,4,0,0,0,0
35,22,3,5,0,0,0,0
36,22,3,6,0,0,0,0
37,22,3,7,0,0,0,0
38,22,3,8,0,0,0,0
39,22,3,9,0,0,0,0
40,22,4,0,1,1,1,0
41,22,4,1,0,0,0,0
42,22,4,2,0,0,0,0
43,22,4,3,0,0,1,0
44,22,4,4,0,0,0,0
45,22,4,5,0,0,0,0
46,22,4,6,0,0,0,1
47,22,4,7,0,0,0,0
48,22,4,8,0,0,0,0
49,22,4,9,0,0,0,0
50,22,5,0,1,1,1,0
51,22,5,1,0,0,0,0
52,22,5,2,0,0,0,0
53,22,5,3,0,0,1,0
54,22,5,4,0,0,0,0
55,22,5,5,0,0,0,0
56,22,5,6,0,0,0,0
57,22,5,7,0,0,0,1
58,22,5,8,0,0,0,1
59,22,5,9,0,0,0,1
60,22,6,0,1,1,1,0
61,22,6,1,0,0,0,0
62,22,6,2,0,0,0,0
63,22,6,3,0,0,1,0
64,22,6,4,0,0,0,1
65,22,6,5,0,0,0,0
66,22,6,6,0,0,0,0
67,22,6,7,0,0,0,0
68,22,6,8,0,0,0,0
69,22,6,9,0,0,0,0
70,22,7,0,1,1,0,0
71,22,7,1,0,0,0,0
72,22,7,2,0,0,0,0
73,22,7,3,0,0,0,0
74,22,7,4,0,0,0,0
75,22,7,5,0,0,0,0
76,22,7,6,0,0,0,0
77,22,7,7,0,0,0,0
78,22,7,8,0,0,0,0
79,22,7,9,0,0,0,0
80,22,8,0,1,1,1,0
81,22,8,1,0,0,0,0
82,22,8,2,0,0,0,0
83,22,8,3,0,0,1,0
84,22,8,4,0,0,0,0
85,22,8,5,0,0,0,1
86,22,8,6,0,0,0,0
87,22,8,7,0,0,0,1
88,22,8,8,0,0,0,0
89,22,8,9,0,0,0,1
90,22,9,0,1,1,0,0
91,22,9,1,0,0,0,0
92,22,9,2,0,0,0,0
93,22,9,3,0,0,0,0
94,22,9,4,0,0,0,0
95,22,9,5,0,0,0,0
96,22,9,6,0,0,0,0
97,22,9,7,0,0,0,0
98,22,9,8,0,0,0,0
99,22,9,9,0,0,0,0
0,23,0,0,1,1,0,0
1,23,0,1,0,0,0,0
2,23,0,2,0,0,0,0
3,23,0,3,0,0,0,0
4,23,0,4,0,0,0,0
5,23,0,5,0,0,0,0
6,23,0,6,0,0,0,0
7,23,0,7,0,0,0,0
8,23,0,8,0,0,0,0
9,23,0,9,0,0,0,0
10,23,1,0,1,1,1,0
11,23,1,1,0,0,0,0
12,23,1,2,0,0,0,1
13,23,1,3,0,0,1,0
14,23,1,4,0,0,0,0
15,23,1,5,0,0,0,0
16,23,1,6,0,0,0,0
17,23,1,7,0,0,0,0
18,23,1,8,0,0,0,1
19,23,1,9,0,0,0,0
20,23,2,0,1,1,0,0
21,23,2,1,0,0,0,0
22,23,2,2,0,0,0,0
23,23,2,3,0,0,0,0
24,23,2,4,0,0,0,0
25,23,2,5,0,0,0,0
26,23,2,6,0,0,0,0
27,23,2,7,0,0,0,0
28,23,2,8,0,0,0,0
29,23,2,9,0,0,0,0
30,23,3,0,1,1,0,0
31,23,3,1,0,0,0,0
32,23,3,2,0,0,0,0
33,23,3,3,0,0,0,0
34,23,3,4,0,0,0,0
35,23,3,5,0,0,0,0
36,23,3,6,0,0,0,0
37,23,3,7,0,0,0,0
38,23,3,8,0,0,0,0
39,23,3,9,0,0,0,0
40,23,4,0,1,1,0,0
41,23,4,1,0,0,0,0
42,23,4,2,0,0,0,0
43,23,4,3,0,0,0,0
44,23,4,4,0,0,0,0
45,23,4,5,0,0,0,0
46,23,4,6,0,0,0,0
47,23,4,7,0,0,0,0
48,23,4,8,0,0,0,0
49,23,4,9,0,0,0,0
50,23,5,0,1,1,0,0
51,23,5,1,0,0,0,0
52,23,5,2,0,0,0,0
53,23,5,3,0,0,0,0
54,23,5,4,0,0,0,0
55,23,5,5,0,0,0,0
56,23,5,6,0,0,0,0
57,23,5,7,0,0,0,0
58,23,5,8,0,0,0,0
59,23,5,9,0,0,0,0
60,23,6,0,1,1,0,0
61,23,6,1,0,0,0,0
62,23,6,2,0,0,0,0
63,23,6,3,0,0,0,0
64,23,6,4,0,0,0,0
65,23,6,5,0,0,0,0
66,23,6,6,0,0,0,0
67,23,6,7,0,0,0,0
68,23,6,8,0,0,0,0
69,23,6,9,0,0,0,0
70,23,7,0,1,1,0,0
71,23,7,1,0,0,0,0
72,23,7,2,0,0,0,0
73,23,7,3,0,0,0,0
74,23,7,4,0,0,0,0
75,23,7,5,0,0,0,0
76,23,7,6,0,0,0,0
77,23,7,7,0,0,0,0
78,23,7,8,0,0,0,0
79,23,7,9,0,0,0,0
80,23,8,0,1,1,1,0
81,23,8,1,0,0,0,0
82,23,8,2,0,0,0,0
83,23,8,3,0,0,1,0
84,23,8,4,0,0,0,0
85,23,8,5,0,0,0,0
86,23,8,6,0,0,0,0
87,23,8,7,0,0,0,0
88,23,8,8,0,0,0,0
89,23,8,9,0,0,0,0
90,23,9,0,1,1,0,0
91,23,9,1,0,0,0,0
92,23,9,2,0,0,0,0
93,23,9,3,0,0,0,0
94,23,9,4,0,0,0,0
95,23,9,5,0,0,0,0
96,23,9,6,0,0,0,0
97,23,9,7,0,0,0,0
98,23,9,8,0,0,0,0
99,23,9,9,0,0,0,0
0,24,0,0,1,1,0,0
1,24,0,1,0,0,0,1
2,24,0,2,0,0,0,0
3,24,0,3,0,0,0,1
4,24,0,4,0,0,0,1
5,24,0,5,0,0,0,0
6,24,0,6,0,0,0,1
7,24,0,7,0,0,0,1
8,24,0,8,0,0,1,0
9,24,0,9,0,0,0,0
10,24,1,0,1,1,0,0
11,24,1,1,0,0,0,0
12,24,1,2,0,0,0,0
13,24,1,3,0,0,0,0
14,24,1,4,0,0,0,0
15,24,1,5,0,0,0,0
16,24,1,6,0,0,0,0
17,24,1,7,0,0,0,0
18,24,1,8,0,0,0,0
19,24,1,9,0,0,0,0
